--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
test/ةرصانم_6.jpg        	ةرصانم                   	0.9981
test/ةششحم_8.jpg         	ةششحم                    	0.9942
test/ةطب_69.jpg          	ةطب                      	0.9997
test/ةعينص_98.jpg        	ةعينص                    	0.9975
test/ةفيصر_24.jpg        	ةفيصر                    	0.9971
test/ةمرب_93.jpg         	ةمرب                     	0.9457
test/ةميرخت_63.jpg       	ةميرخك                   	0.9572
test/ةنرق_57.jpg         	ةنرق                     	0.9994
test/ةنزخ_33.jpg         	ةنزخ                     	0.9991
test/ةنيط_61.jpg         	ةنيط                     	0.9982
test/ةيبرت_78.jpg        	ةيبرت                    	0.9983
test/ةيبلاغ_2.jpg        	ةيبلاغ                   	0.9980
test/ةيسورلا_74.jpg      	ةيسورلا                  	0.9986
test/ةيشخشخ_67.jpg       	ةيشخشخ                   	0.4477
test/ةيلامع_0.jpg        	ةيلامع                   	0.9966
test/ةيملاع_89.jpg       	ةيملاع                   	0.9974
test/ةيئادتبا_19.jpg     	ةيئادتبا                 	0.9916
test/ةئيشم_65.jpg        	ةثيشم                    	0.9780
test/تيھ_40.jpg          	تي                       	0.9822
test/ثغ_43.jpg           	ثف                       	0.1888
test/جلجل_91.jpg         	جلجل                     	0.9994
test/جولونم_68.jpg       	جولونم                   	0.9596
test/جيورن_25.jpg        	جيورن                    	0.9423
test/جئاھ_38.jpg         	جئا                      	0.9971
test/حازر_26.jpg         	حازر                     	0.9952
test/حولمم_49.jpg        	حولمم                    	0.9975
test/خلخلم_41.jpg        	غلخلم                    	0.9521
test/دابلا_51.jpg        	دابلا                    	0.9991
test/دشق_87.jpg          	دشف                      	0.8379
test/دودم_50.jpg         	دودم                     	0.9993
test/رازلإا_36.jpg       	رازلاا                   	0.5670
test/رامضا_52.jpg        	رامضا                    	0.9985
test/ربغز_83.jpg         	ربغز                     	0.9405
test/رعم_17.jpg          	رعم                      	0.9998
test/رقنق_88.jpg         	رقنق                     	0.9986
test/رقوي_35.jpg         	رقوي                     	0.9990
test/ريعست_82.jpg        	ريعست                    	0.9991
test/زوزب_22.jpg         	زوزب                     	0.9991
test/زئاكر_23.jpg        	زئاكر                    	0.9971
test/سايك_31.jpg         	سايك                     	0.9983
test/سرم_95.jpg          	سرم                      	0.9998
test/عارعر_20.jpg        	عارعر                    	0.9988
test/عيرص_28.jpg         	عبرص                     	0.6339
test/عيمج_3.jpg          	عيمج                     	0.9961
test/فزعلا_76.jpg        	فزعلا                    	0.9998
test/فوشكملاب_14.jpg     	فوشكملا                  	0.9405
test/فيزلا_4.jpg         	فيزلا                    	0.9996
test/فيطاطخلا_16.jpg     	فيطاطخلا                 	0.9147
test/قافن_42.jpg         	قافن                     	0.9993
test/قحتسم_53.jpg        	قحتسم                    	0.9983
test/كتاع_81.jpg         	كتاع                     	0.9982
test/لادسا_46.jpg        	لادسا                    	0.9998
test/لساغم_99.jpg        	لساغم                    	0.9951
test/لظنح_39.jpg         	لظنح                     	0.9317
test/لقنم_29.jpg         	لقنم                     	0.9996
test/لكآ_90.jpg          	لكآ                      	0.9999
test/لكلاب_77.jpg        	لكلاب                    	0.9997
test/لوذع_47.jpg         	لوذع                     	0.9974
test/لوط_15.jpg          	لوط                      	0.9999
test/لولح_59.jpg         	لولح                     	0.9969
test/لئامخ_66.jpg        	لئامخ                    	0.9955
test/ماحتقا_80.jpg       	ماحتقا                   	0.9874
test/مارجيلم_72.jpg      	مارجيلم                  	0.9825
test/ماسم_55.jpg         	ماسم                     	0.9996
test/مثل_94.jpg          	مثل                      	0.9978
test/مداصتلا_10.jpg      	مداصتلا                  	0.9505
test/مطحت_86.jpg         	مطحت                     	0.9963
test/ملاسلاا_1.jpg       	ملاسلإا                  	0.7694
test/مودعم_85.jpg        	مودعم                    	0.9990
test/نابھر_32.jpg        	نابر                     	0.9690
test/نانبل_73.jpg        	نانبل                    	0.9871
test/ناير_70.jpg         	ناير                     	0.9996
test/نايل_62.jpg         	نايل                     	0.9986
test/نمم_75.jpg          	نمم                      	0.9994
test/نودل_44.jpg         	نودل                     	0.9991
test/نويمك_71.jpg        	نويمك                    	0.9994
test/نينبلاو_27.jpg      	نينبلاو                  	0.8656
test/هرت_9.jpg           	هرت                      	0.9987
test/ىزابخ_92.jpg        	ىزابخ                    	0.9990
test/ىناو_97.jpg         	ىناو                     	0.9997
test/يتون_37.jpg         	يتون                     	0.9948
test/يشابنا_64.jpg       	يشابنا                   	0.9956
test/يقاوط_12.jpg        	يفاوط                    	0.9888
test/يلصم_45.jpg         	يلصم                     	0.9980
test/يوايند_7.jpg        	يوايند                   	0.9967
